time,cell_id,generation,type,effect_size,mutation_string
72,24,4,down,0.0,Plk1_rate_down_0
72,24,4,down,0.0,Plk1_rate_down_0
72,24,4,down,0.0,Plk1_rate_down_0
72,24,4,down,0.0,Plk1_rate_down_0
72,25,2,down,0.0,Plk1_rate_down_0
72,25,2,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,26,3,down,0.0,Plk1_rate_down_0
72,27,3,down,0.0,Plk1_rate_down_0
72,27,3,down,0.0,Plk1_rate_down_0
72,27,3,down,0.0,Plk1_rate_down_0
72,27,3,down,0.0,Plk1_rate_down_0
72,28,2,down,0.0,Plk1_rate_down_0
72,28,2,down,0.0,Plk1_rate_down_0
72,28,2,down,0.0,Plk1_rate_down_0
72,28,2,down,0.0,Plk1_rate_down_0
72,28,2,down,0.0,Plk1_rate_down_0
72,29,3,down,0.0,Plk1_rate_down_0
72,29,3,down,0.0,Plk1_rate_down_0
72,29,3,down,0.0,Plk1_rate_down_0
72,29,3,down,0.0,Plk1_rate_down_0
72,30,5,down,0.0,Plk1_rate_down_0
72,30,5,down,0.0,Plk1_rate_down_0
72,30,5,down,0.0,Plk1_rate_down_0
72,30,5,down,0.0,Plk1_rate_down_0
72,30,5,down,0.0,Plk1_rate_down_0
72,31,3,down,0.0,Plk1_rate_down_0
72,31,3,down,0.0,Plk1_rate_down_0
72,31,3,down,0.0,Plk1_rate_down_0
72,31,3,down,0.0,Plk1_rate_down_0
72,31,3,down,0.0,Plk1_rate_down_0
72,32,2,down,0.0,Plk1_rate_down_0
72,32,2,down,0.0,Plk1_rate_down_0
72,32,2,down,0.0,Plk1_rate_down_0
72,32,2,down,0.0,Plk1_rate_down_0
72,33,4,down,0.0,Plk1_rate_down_0
72,33,4,down,0.0,Plk1_rate_down_0
72,33,4,down,0.0,Plk1_rate_down_0
72,33,4,down,0.0,Plk1_rate_down_0
72,34,4,down,0.0,Plk1_rate_down_0
72,34,4,down,0.0,Plk1_rate_down_0
72,34,4,down,0.0,Plk1_rate_down_0
72,34,4,down,0.0,Plk1_rate_down_0
72,34,4,down,0.0,Plk1_rate_down_0
72,35,3,down,0.0,Plk1_rate_down_0
72,35,3,down,0.0,Plk1_rate_down_0
72,35,3,down,0.0,Plk1_rate_down_0
72,35,3,down,0.0,Plk1_rate_down_0
72,35,3,down,0.0,Plk1_rate_down_0
72,36,2,down,0.0,Plk1_rate_down_0
72,36,2,down,0.0,Plk1_rate_down_0
72,36,2,down,0.0,Plk1_rate_down_0
72,36,2,down,0.0,Plk1_rate_down_0
72,36,2,down,0.0,Plk1_rate_down_0
72,36,2,down,0.0,Plk1_rate_down_0
72,37,5,down,0.0,Plk1_rate_down_0
72,37,5,down,0.0,Plk1_rate_down_0
72,37,5,down,0.0,Plk1_rate_down_0
72,37,5,down,0.0,Plk1_rate_down_0
72,37,5,down,0.0,Plk1_rate_down_0
72,37,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,38,5,down,0.0,Plk1_rate_down_0
72,39,2,down,0.0,Plk1_rate_down_0
72,39,2,down,0.0,Plk1_rate_down_0
72,39,2,down,0.0,Plk1_rate_down_0
72,39,2,down,0.0,Plk1_rate_down_0
72,39,2,down,0.0,Plk1_rate_down_0
72,39,2,down,0.0,Plk1_rate_down_0
72,40,4,down,0.0,Plk1_rate_down_0
72,40,4,down,0.0,Plk1_rate_down_0
72,40,4,down,0.0,Plk1_rate_down_0
72,41,4,down,0.0,Plk1_rate_down_0
72,41,4,down,0.0,Plk1_rate_down_0
72,41,4,down,0.0,Plk1_rate_down_0
72,41,4,down,0.0,Plk1_rate_down_0
72,41,4,down,0.0,Plk1_rate_down_0
72,41,4,down,0.0,Plk1_rate_down_0
72,42,6,down,0.0,Plk1_rate_down_0
72,42,6,down,0.0,Plk1_rate_down_0
72,42,6,down,0.0,Plk1_rate_down_0
72,42,6,down,0.0,Plk1_rate_down_0
72,42,6,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,43,3,down,0.0,Plk1_rate_down_0
72,44,4,down,0.0,Plk1_rate_down_0
72,44,4,down,0.0,Plk1_rate_down_0
72,44,4,down,0.0,Plk1_rate_down_0
72,44,4,down,0.0,Plk1_rate_down_0
72,44,4,down,0.0,Plk1_rate_down_0
72,44,4,down,0.0,Plk1_rate_down_0
72,45,5,down,0.0,Plk1_rate_down_0
72,45,5,down,0.0,Plk1_rate_down_0
72,45,5,down,0.0,Plk1_rate_down_0
72,45,5,down,0.0,Plk1_rate_down_0
72,45,5,down,0.0,Plk1_rate_down_0
72,46,3,down,0.0,Plk1_rate_down_0
72,46,3,down,0.0,Plk1_rate_down_0
72,46,3,down,0.0,Plk1_rate_down_0
72,46,3,down,0.0,Plk1_rate_down_0
72,46,3,down,0.0,Plk1_rate_down_0
72,46,3,down,0.0,Plk1_rate_down_0
72,47,5,down,0.0,Plk1_rate_down_0
72,47,5,down,0.0,Plk1_rate_down_0
72,47,5,down,0.0,Plk1_rate_down_0
72,47,5,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,48,3,down,0.0,Plk1_rate_down_0
72,49,2,down,0.0,Plk1_rate_down_0
72,49,2,down,0.0,Plk1_rate_down_0
72,49,2,down,0.0,Plk1_rate_down_0
72,49,2,down,0.0,Plk1_rate_down_0
72,49,2,down,0.0,Plk1_rate_down_0
72,50,3,down,0.0,Plk1_rate_down_0
72,50,3,down,0.0,Plk1_rate_down_0
72,50,3,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,51,6,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,52,3,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,53,5,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,54,4,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,55,6,down,0.0,Plk1_rate_down_0
72,56,4,down,0.0,Plk1_rate_down_0
72,56,4,down,0.0,Plk1_rate_down_0
72,56,4,down,0.0,Plk1_rate_down_0
72,56,4,down,0.0,Plk1_rate_down_0
72,56,4,down,0.0,Plk1_rate_down_0
72,56,4,down,0.0,Plk1_rate_down_0
72,57,3,down,0.0,Plk1_rate_down_0
72,57,3,down,0.0,Plk1_rate_down_0
72,57,3,down,0.0,Plk1_rate_down_0
72,57,3,down,0.0,Plk1_rate_down_0
72,58,2,down,0.0,Plk1_rate_down_0
72,58,2,down,0.0,Plk1_rate_down_0
72,59,3,down,0.0,Plk1_rate_down_0
72,59,3,down,0.0,Plk1_rate_down_0
72,59,3,down,0.0,Plk1_rate_down_0
72,59,3,down,0.0,Plk1_rate_down_0
72,60,3,down,0.0,Plk1_rate_down_0
72,60,3,down,0.0,Plk1_rate_down_0
72,60,3,down,0.0,Plk1_rate_down_0
72,60,3,down,0.0,Plk1_rate_down_0
72,61,4,down,0.0,Plk1_rate_down_0
72,61,4,down,0.0,Plk1_rate_down_0
72,61,4,down,0.0,Plk1_rate_down_0
72,61,4,down,0.0,Plk1_rate_down_0
72,62,2,down,0.0,Plk1_rate_down_0
72,62,2,down,0.0,Plk1_rate_down_0
72,62,2,down,0.0,Plk1_rate_down_0
72,62,2,down,0.0,Plk1_rate_down_0
72,63,3,down,0.0,Plk1_rate_down_0
72,63,3,down,0.0,Plk1_rate_down_0
72,63,3,down,0.0,Plk1_rate_down_0
72,63,3,down,0.0,Plk1_rate_down_0
72,63,3,down,0.0,Plk1_rate_down_0
72,64,3,down,0.0,Plk1_rate_down_0
72,64,3,down,0.0,Plk1_rate_down_0
72,65,5,down,0.0,Plk1_rate_down_0
72,65,5,down,0.0,Plk1_rate_down_0
72,65,5,down,0.0,Plk1_rate_down_0
72,65,5,down,0.0,Plk1_rate_down_0
72,66,3,down,0.0,Plk1_rate_down_0
72,66,3,down,0.0,Plk1_rate_down_0
72,66,3,down,0.0,Plk1_rate_down_0
72,66,3,down,0.0,Plk1_rate_down_0
72,66,3,down,0.0,Plk1_rate_down_0
72,67,1,down,0.0,Plk1_rate_down_0
72,67,1,down,0.0,Plk1_rate_down_0
72,67,1,down,0.0,Plk1_rate_down_0
72,67,1,down,0.0,Plk1_rate_down_0
72,68,4,down,0.0,Plk1_rate_down_0
72,68,4,down,0.0,Plk1_rate_down_0
72,68,4,down,0.0,Plk1_rate_down_0
72,68,4,down,0.0,Plk1_rate_down_0
72,68,4,down,0.0,Plk1_rate_down_0
72,68,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,69,4,down,0.0,Plk1_rate_down_0
72,70,6,down,0.0,Plk1_rate_down_0
72,70,6,down,0.0,Plk1_rate_down_0
72,70,6,down,0.0,Plk1_rate_down_0
72,70,6,down,0.0,Plk1_rate_down_0
72,70,6,down,0.0,Plk1_rate_down_0
72,71,7,down,0.0,Plk1_rate_down_0
72,71,7,down,0.0,Plk1_rate_down_0
72,71,7,down,0.0,Plk1_rate_down_0
72,71,7,down,0.0,Plk1_rate_down_0
72,71,7,down,0.0,Plk1_rate_down_0
72,72,4,down,0.0,Plk1_rate_down_0
72,72,4,down,0.0,Plk1_rate_down_0
72,72,4,down,0.0,Plk1_rate_down_0
72,72,4,down,0.0,Plk1_rate_down_0
72,72,4,down,0.0,Plk1_rate_down_0
72,72,4,down,0.0,Plk1_rate_down_0
72,73,5,down,0.0,Plk1_rate_down_0
72,73,5,down,0.0,Plk1_rate_down_0
72,73,5,down,0.0,Plk1_rate_down_0
72,73,5,down,0.0,Plk1_rate_down_0
72,73,5,down,0.0,Plk1_rate_down_0
72,74,3,down,0.0,Plk1_rate_down_0
72,74,3,down,0.0,Plk1_rate_down_0
72,74,3,down,0.0,Plk1_rate_down_0
72,74,3,down,0.0,Plk1_rate_down_0
72,74,3,down,0.0,Plk1_rate_down_0
72,74,3,down,0.0,Plk1_rate_down_0
72,75,6,down,0.0,Plk1_rate_down_0
72,75,6,down,0.0,Plk1_rate_down_0
72,75,6,down,0.0,Plk1_rate_down_0
72,75,6,down,0.0,Plk1_rate_down_0
72,75,6,down,0.0,Plk1_rate_down_0
72,75,6,down,0.0,Plk1_rate_down_0
72,76,4,down,0.0,Plk1_rate_down_0
72,76,4,down,0.0,Plk1_rate_down_0
72,76,4,down,0.0,Plk1_rate_down_0
72,76,4,down,0.0,Plk1_rate_down_0
72,76,4,down,0.0,Plk1_rate_down_0
72,76,4,down,0.0,Plk1_rate_down_0
72,77,4,down,0.0,Plk1_rate_down_0
72,77,4,down,0.0,Plk1_rate_down_0
72,77,4,down,0.0,Plk1_rate_down_0
72,78,4,down,0.0,Plk1_rate_down_0
72,78,4,down,0.0,Plk1_rate_down_0
72,78,4,down,0.0,Plk1_rate_down_0
72,78,4,down,0.0,Plk1_rate_down_0
72,78,4,down,0.0,Plk1_rate_down_0
72,78,4,down,0.0,Plk1_rate_down_0
72,79,5,down,0.0,Plk1_rate_down_0
72,79,5,down,0.0,Plk1_rate_down_0
72,79,5,down,0.0,Plk1_rate_down_0
72,79,5,down,0.0,Plk1_rate_down_0
72,79,5,down,0.0,Plk1_rate_down_0
72,79,5,down,0.0,Plk1_rate_down_0
72,80,3,down,0.0,Plk1_rate_down_0
72,80,3,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,81,5,down,0.0,Plk1_rate_down_0
72,82,6,down,0.0,Plk1_rate_down_0
72,82,6,down,0.0,Plk1_rate_down_0
72,82,6,down,0.0,Plk1_rate_down_0
72,83,5,down,0.0,Plk1_rate_down_0
72,83,5,down,0.0,Plk1_rate_down_0
72,83,5,down,0.0,Plk1_rate_down_0
72,83,5,down,0.0,Plk1_rate_down_0
72,83,5,down,0.0,Plk1_rate_down_0
72,83,5,down,0.0,Plk1_rate_down_0
72,84,5,down,0.0,Plk1_rate_down_0
72,84,5,down,0.0,Plk1_rate_down_0
72,84,5,down,0.0,Plk1_rate_down_0
72,85,5,down,0.0,Plk1_rate_down_0
72,85,5,down,0.0,Plk1_rate_down_0
72,85,5,down,0.0,Plk1_rate_down_0
72,85,5,down,0.0,Plk1_rate_down_0
72,86,3,down,0.0,Plk1_rate_down_0
72,86,3,down,0.0,Plk1_rate_down_0
72,86,3,down,0.0,Plk1_rate_down_0
72,87,5,down,0.0,Plk1_rate_down_0
72,87,5,down,0.0,Plk1_rate_down_0
72,87,5,down,0.0,Plk1_rate_down_0
72,87,5,down,0.0,Plk1_rate_down_0
72,88,2,down,0.0,Plk1_rate_down_0
72,88,2,down,0.0,Plk1_rate_down_0
72,88,2,down,0.0,Plk1_rate_down_0
72,89,3,down,0.0,Plk1_rate_down_0
72,89,3,down,0.0,Plk1_rate_down_0
72,89,3,down,0.0,Plk1_rate_down_0
72,89,3,down,0.0,Plk1_rate_down_0
72,89,3,down,0.0,Plk1_rate_down_0
72,90,2,down,0.0,Plk1_rate_down_0
72,90,2,down,0.0,Plk1_rate_down_0
72,90,2,down,0.0,Plk1_rate_down_0
72,90,2,down,0.0,Plk1_rate_down_0
72,90,2,down,0.0,Plk1_rate_down_0
72,90,2,down,0.0,Plk1_rate_down_0
72,91,4,down,0.0,Plk1_rate_down_0
72,91,4,down,0.0,Plk1_rate_down_0
72,91,4,down,0.0,Plk1_rate_down_0
72,91,4,down,0.0,Plk1_rate_down_0
72,91,4,down,0.0,Plk1_rate_down_0
72,92,7,down,0.0,Plk1_rate_down_0
72,92,7,down,0.0,Plk1_rate_down_0
72,92,7,down,0.0,Plk1_rate_down_0
72,92,7,down,0.0,Plk1_rate_down_0
72,92,7,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,93,5,down,0.0,Plk1_rate_down_0
72,94,4,down,0.0,Plk1_rate_down_0
72,94,4,down,0.0,Plk1_rate_down_0
72,94,4,down,0.0,Plk1_rate_down_0
72,94,4,down,0.0,Plk1_rate_down_0
72,94,4,down,0.0,Plk1_rate_down_0
72,95,5,down,0.0,Plk1_rate_down_0
72,95,5,down,0.0,Plk1_rate_down_0
72,95,5,down,0.0,Plk1_rate_down_0
72,95,5,down,0.0,Plk1_rate_down_0
72,95,5,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,96,4,down,0.0,Plk1_rate_down_0
72,97,4,down,0.0,Plk1_rate_down_0
72,97,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,98,4,down,0.0,Plk1_rate_down_0
72,99,3,down,0.0,Plk1_rate_down_0
72,99,3,down,0.0,Plk1_rate_down_0
72,99,3,down,0.0,Plk1_rate_down_0
72,99,3,down,0.0,Plk1_rate_down_0
72,100,5,down,0.0,Plk1_rate_down_0
72,100,5,down,0.0,Plk1_rate_down_0
72,100,5,down,0.0,Plk1_rate_down_0
72,100,5,down,0.0,Plk1_rate_down_0
72,100,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,101,5,down,0.0,Plk1_rate_down_0
72,102,4,down,0.0,Plk1_rate_down_0
72,102,4,down,0.0,Plk1_rate_down_0
72,102,4,down,0.0,Plk1_rate_down_0
72,102,4,down,0.0,Plk1_rate_down_0
72,102,4,down,0.0,Plk1_rate_down_0
72,103,6,down,0.0,Plk1_rate_down_0
72,103,6,down,0.0,Plk1_rate_down_0
72,103,6,down,0.0,Plk1_rate_down_0
72,103,6,down,0.0,Plk1_rate_down_0
72,104,3,down,0.0,Plk1_rate_down_0
72,104,3,down,0.0,Plk1_rate_down_0
72,104,3,down,0.0,Plk1_rate_down_0
72,104,3,down,0.0,Plk1_rate_down_0
72,105,2,down,0.0,Plk1_rate_down_0
72,105,2,down,0.0,Plk1_rate_down_0
72,105,2,down,0.0,Plk1_rate_down_0
72,105,2,down,0.0,Plk1_rate_down_0
72,106,4,down,0.0,Plk1_rate_down_0
72,106,4,down,0.0,Plk1_rate_down_0
72,106,4,down,0.0,Plk1_rate_down_0
72,106,4,down,0.0,Plk1_rate_down_0
72,106,4,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,107,5,down,0.0,Plk1_rate_down_0
72,108,4,down,0.0,Plk1_rate_down_0
72,108,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,109,4,down,0.0,Plk1_rate_down_0
72,110,4,down,0.0,Plk1_rate_down_0
72,110,4,down,0.0,Plk1_rate_down_0
72,110,4,down,0.0,Plk1_rate_down_0
72,110,4,down,0.0,Plk1_rate_down_0
72,110,4,down,0.0,Plk1_rate_down_0
72,111,6,down,0.0,Plk1_rate_down_0
72,111,6,down,0.0,Plk1_rate_down_0
72,111,6,down,0.0,Plk1_rate_down_0
72,111,6,down,0.0,Plk1_rate_down_0
72,111,6,down,0.0,Plk1_rate_down_0
72,111,6,down,0.0,Plk1_rate_down_0
72,112,6,down,0.0,Plk1_rate_down_0
72,112,6,down,0.0,Plk1_rate_down_0
72,112,6,down,0.0,Plk1_rate_down_0
72,112,6,down,0.0,Plk1_rate_down_0
72,112,6,down,0.0,Plk1_rate_down_0
72,113,3,down,0.0,Plk1_rate_down_0
72,113,3,down,0.0,Plk1_rate_down_0
72,113,3,down,0.0,Plk1_rate_down_0
72,113,3,down,0.0,Plk1_rate_down_0
72,113,3,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,114,5,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,115,7,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,116,5,down,0.0,Plk1_rate_down_0
72,117,3,down,0.0,Plk1_rate_down_0
72,117,3,down,0.0,Plk1_rate_down_0
72,117,3,down,0.0,Plk1_rate_down_0
72,117,3,down,0.0,Plk1_rate_down_0
72,117,3,down,0.0,Plk1_rate_down_0
72,118,4,down,0.0,Plk1_rate_down_0
72,118,4,down,0.0,Plk1_rate_down_0
72,118,4,down,0.0,Plk1_rate_down_0
72,118,4,down,0.0,Plk1_rate_down_0
72,118,4,down,0.0,Plk1_rate_down_0
72,119,5,down,0.0,Plk1_rate_down_0
72,119,5,down,0.0,Plk1_rate_down_0
72,119,5,down,0.0,Plk1_rate_down_0
72,119,5,down,0.0,Plk1_rate_down_0
72,119,5,down,0.0,Plk1_rate_down_0
72,119,5,down,0.0,Plk1_rate_down_0
72,120,3,down,0.0,Plk1_rate_down_0
72,120,3,down,0.0,Plk1_rate_down_0
72,120,3,down,0.0,Plk1_rate_down_0
72,120,3,down,0.0,Plk1_rate_down_0
72,120,3,down,0.0,Plk1_rate_down_0
72,121,7,down,0.0,Plk1_rate_down_0
72,121,7,down,0.0,Plk1_rate_down_0
72,121,7,down,0.0,Plk1_rate_down_0
72,121,7,down,0.0,Plk1_rate_down_0
72,122,4,down,0.0,Plk1_rate_down_0
72,122,4,down,0.0,Plk1_rate_down_0
72,122,4,down,0.0,Plk1_rate_down_0
72,122,4,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,123,3,down,0.0,Plk1_rate_down_0
72,124,3,down,0.0,Plk1_rate_down_0
72,124,3,down,0.0,Plk1_rate_down_0
72,124,3,down,0.0,Plk1_rate_down_0
72,124,3,down,0.0,Plk1_rate_down_0
72,125,6,down,0.0,Plk1_rate_down_0
72,125,6,down,0.0,Plk1_rate_down_0
72,125,6,down,0.0,Plk1_rate_down_0
72,125,6,down,0.0,Plk1_rate_down_0
72,125,6,down,0.0,Plk1_rate_down_0
72,125,6,down,0.0,Plk1_rate_down_0
72,126,6,down,0.0,Plk1_rate_down_0
72,126,6,down,0.0,Plk1_rate_down_0
72,126,6,down,0.0,Plk1_rate_down_0
72,126,6,down,0.0,Plk1_rate_down_0
72,126,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,127,6,down,0.0,Plk1_rate_down_0
72,128,7,down,0.0,Plk1_rate_down_0
72,128,7,down,0.0,Plk1_rate_down_0
72,128,7,down,0.0,Plk1_rate_down_0
72,128,7,down,0.0,Plk1_rate_down_0
72,128,7,down,0.0,Plk1_rate_down_0
72,128,7,down,0.0,Plk1_rate_down_0
72,129,5,down,0.0,Plk1_rate_down_0
72,129,5,down,0.0,Plk1_rate_down_0
72,129,5,down,0.0,Plk1_rate_down_0
72,129,5,down,0.0,Plk1_rate_down_0
72,129,5,down,0.0,Plk1_rate_down_0
72,129,5,down,0.0,Plk1_rate_down_0
72,130,3,down,0.0,Plk1_rate_down_0
72,130,3,down,0.0,Plk1_rate_down_0
72,130,3,down,0.0,Plk1_rate_down_0
72,131,6,down,0.0,Plk1_rate_down_0
72,131,6,down,0.0,Plk1_rate_down_0
72,131,6,down,0.0,Plk1_rate_down_0
72,131,6,down,0.0,Plk1_rate_down_0
72,131,6,down,0.0,Plk1_rate_down_0
72,131,6,down,0.0,Plk1_rate_down_0
72,132,3,down,0.0,Plk1_rate_down_0
72,132,3,down,0.0,Plk1_rate_down_0
72,132,3,down,0.0,Plk1_rate_down_0
72,132,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,133,3,down,0.0,Plk1_rate_down_0
72,134,4,down,0.0,Plk1_rate_down_0
72,134,4,down,0.0,Plk1_rate_down_0
72,134,4,down,0.0,Plk1_rate_down_0
72,134,4,down,0.0,Plk1_rate_down_0
72,134,4,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
72,135,2,down,0.0,Plk1_rate_down_0
